question;predicate
is tragiedia wg post regiment considered hardcore punk or jazz;http://dbpedia.org/ontology/genre
what is a pop punk album with new york in its title;http://dbpedia.org/ontology/genre
Who is the executive producer of body of lies (film)?;http://dbpedia.org/ontology/producer
where was damir stojak born;http://dbpedia.org/ontology/birthPlace
where was pete treacey born;http://dbpedia.org/ontology/birthPlace
what types of music is pick hits live;http://dbpedia.org/ontology/genre
This man known for being a film director, screenwriter and film editor was born in beirut.;http://dbpedia.org/ontology/birthPlace
Which genre of books does finding myself belong to?;http://dbpedia.org/ontology/literaryGenre
what kind of a show is jonny quest?;http://dbpedia.org/ontology/genre
Where is the location of claude chevalley's death?;http://dbpedia.org/ontology/deathPlace
Name a politician born in hereford.;http://dbpedia.org/ontology/birthPlace
What is the position in baseball that tony graffanino plays?;http://dbpedia.org/ontology/position
what genre is the album 2001;http://dbpedia.org/ontology/genre
what is a location that would be part of the central european time zone;http://dbpedia.org/ontology/timeZone
who is an music that plays pop music?;http://dbpedia.org/ontology/genre
what city did charles christopher parry die;http://dbpedia.org/ontology/deathPlace
what genre is on beauty;http://dbpedia.org/ontology/literaryGenre
who is a dj from kingston;http://dbpedia.org/ontology/birthPlace
who is a rock music artist;http://dbpedia.org/ontology/genre
who is an executive producer of halloween (1978 film);http://dbpedia.org/ontology/producer
who is a rock music artist;http://dbpedia.org/ontology/genre
what kind of music is on now that's what i call the 80s;http://dbpedia.org/ontology/genre
what kind of game is eragon;http://dbpedia.org/ontology/genre
what genre of music is no borders here;http://dbpedia.org/ontology/genre
who wrote cover up?;http://dbpedia.org/ontology/author
Name a modern jazz singer.;http://dbpedia.org/ontology/genre
Name an artist from the verve music group record label;http://dbpedia.org/ontology/recordLabel
what kind of book is the case-book of sherlock holmes;http://dbpedia.org/ontology/literaryGenre
What kind of metal is featured on the album faceless;http://dbpedia.org/ontology/genre
Who was born in wakayama prefecture?;http://dbpedia.org/ontology/birthPlace
what place is located in the mountain time zone?;http://dbpedia.org/ontology/timeZone
What genre is collide?;http://dbpedia.org/ontology/genre
what country is anna popplewell from;http://dbpedia.org/ontology/birthPlace
what music style is a touch of class;http://dbpedia.org/ontology/genre
What actor was born in newcastle upon tyne?;http://dbpedia.org/ontology/birthPlace
What record company does the lox belong to;http://dbpedia.org/ontology/recordLabel
Who is an artist of pop music?;http://dbpedia.org/ontology/genre
what type of program is the voice indonesia;http://dbpedia.org/ontology/genre
Who was the composer of the song baker street;http://dbpedia.org/ontology/writer
what is an example of a tactical shooter game;http://dbpedia.org/ontology/genre
What's an electronic dance music album by the moog cookbook;http://dbpedia.org/ontology/genre
what state did gabriel long die in;http://dbpedia.org/ontology/deathPlace
Name a person born in riga;http://dbpedia.org/ontology/birthPlace
of what nationality is  dennis endras;http://dbpedia.org/ontology/birthPlace
what is a country album by marty robbins;http://dbpedia.org/ontology/genre
what was the place of birth of cristian vella;http://dbpedia.org/ontology/birthPlace
Who was born in japan;http://dbpedia.org/ontology/birthPlace
Name an American soccer player born in sonoma, california;http://dbpedia.org/ontology/birthPlace
What is an album that is an example of speed metal?;http://dbpedia.org/ontology/genre
What genre is the album the definitive collection from?;http://dbpedia.org/ontology/genre
where was genc mehmeti born;http://dbpedia.org/ontology/birthPlace
what track did townes van zandt compose?;http://dbpedia.org/ontology/writer
Which genre of music does suede record?;http://dbpedia.org/ontology/genre
Where was alopua petoa born?;http://dbpedia.org/ontology/birthPlace
what position does john cangelosi play in baseball;http://dbpedia.org/ontology/position
where was bob hamelin born at?;http://dbpedia.org/ontology/birthPlace
who was born in casablanca;http://dbpedia.org/ontology/birthPlace
who directed the mass is ended;http://dbpedia.org/ontology/director
What country is drucocu from?;http://dbpedia.org/ontology/hometown
what was the birth place of song il-gon;http://dbpedia.org/ontology/birthPlace
which city is catherine sutherland from;http://dbpedia.org/ontology/birthPlace
What is the nationality of carlos frenk?;http://dbpedia.org/ontology/birthPlace
what position did cary williams play;http://dbpedia.org/ontology/position
who is a person born in limassol;http://dbpedia.org/ontology/birthPlace
Which former baseball player played outfielder?;http://dbpedia.org/ontology/position
what is zamora's country of nationality?;http://dbpedia.org/ontology/hometown
what position does endogan adili play;http://dbpedia.org/ontology/position
which label is the association signed to;http://dbpedia.org/ontology/recordLabel
where is the artist defunkt from;http://dbpedia.org/ontology/hometown
what is obie trice's style of music;http://dbpedia.org/ontology/genre
what is a neoclassical metal artist?;http://dbpedia.org/ontology/genre
which genre of music is wounded land?;http://dbpedia.org/ontology/genre
which country is john berry from;http://dbpedia.org/ontology/birthPlace
Name a person born in Waco, Texas.;http://dbpedia.org/ontology/birthPlace
what is a composition written by steve harris;http://dbpedia.org/ontology/writer
Name a person born in montilla;http://dbpedia.org/ontology/birthPlace
which city was kahimi karie born;http://dbpedia.org/ontology/birthPlace
what genre of music does the album world tour 1980 belong to?;http://dbpedia.org/ontology/genre
in what time zone is wanamingo located;http://dbpedia.org/ontology/timeZone
What is an episode of tv written by david angell?;http://dbpedia.org/ontology/writer
where was katherine anne porter born;http://dbpedia.org/ontology/birthPlace
what kinds of videogame is ground control ii: operation exodus;http://dbpedia.org/ontology/genre
What is the birth place of mark yates?;http://dbpedia.org/ontology/birthPlace
What's a song composed by ralph macdonald;http://dbpedia.org/ontology/writer
which song did hayao miyazaki write;http://dbpedia.org/ontology/writer
what kind of mush is lets ride;http://dbpedia.org/ontology/genre
Which language is a tango tragedy in;http://dbpedia.org/ontology/language
who had a place of birth in oxford;http://dbpedia.org/ontology/birthPlace
what position does hockey player billy dea play;http://dbpedia.org/ontology/position
what is a book in the genre fiction;http://dbpedia.org/ontology/literaryGenre
what are examples of post-punk albums;http://dbpedia.org/ontology/genre
which film is hal roach a producer;http://dbpedia.org/ontology/producer
what is  carlos vela position in soccer;http://dbpedia.org/ontology/position
What football position was behrang safari play;http://dbpedia.org/ontology/position
what is the position of the football player ronnie heard;http://dbpedia.org/ontology/position
where was ales Steger born;http://dbpedia.org/ontology/birthPlace
where is whatmademilwaukeefamous from;http://dbpedia.org/ontology/hometown
where was keizan born;http://dbpedia.org/ontology/birthPlace
What's a racing game made by bugbear entertainment;http://dbpedia.org/ontology/genre
what literary genre is oracle's queen;http://dbpedia.org/ontology/literaryGenre
what kind of music does  afilia saga make;http://dbpedia.org/ontology/genre
What is aleksandr feklistov's place of birth;http://dbpedia.org/ontology/birthPlace
what type of game is elevator action;http://dbpedia.org/ontology/genre
Name someone who was born in south korea;http://dbpedia.org/ontology/birthPlace
Where did bert johnson die?;http://dbpedia.org/ontology/birthPlace
who sang the song any way you want it;http://dbpedia.org/ontology/writer
what time zone is brian head in;http://dbpedia.org/ontology/timeZone
What's an example of a platform game;http://dbpedia.org/ontology/genre
which language is the arjunan saakshi movie spoken;http://dbpedia.org/ontology/language
What is the time zone of haaren, north brabant?;http://dbpedia.org/ontology/timeZone
what kind of game is dino crisis 2;http://dbpedia.org/ontology/genre
Which country is the artist alquin from?;http://dbpedia.org/ontology/hometown
which city is the egypcian tewfik pasha from;http://dbpedia.org/ontology/birthPlace
which Portuguese novelist was born in lisbon;http://dbpedia.org/ontology/birthPlace
What's a book that falls under speculative fiction;http://dbpedia.org/ontology/literaryGenre
Where did muhammad juman die?;http://dbpedia.org/ontology/deathPlace
what movie did carlos velo write;http://dbpedia.org/ontology/writer
Where did latour start their career;http://dbpedia.org/ontology/hometown
What did tony hatch compose?;http://dbpedia.org/ontology/writer
what type of music is eric gast?;http://dbpedia.org/ontology/genre
Name someone who was born in hong kong;http://dbpedia.org/ontology/birthPlace
Name a rhythm and blues artist;http://dbpedia.org/ontology/genre
What is a composition by matthew bellamy;http://dbpedia.org/ontology/writer
where was james singh given birth;http://dbpedia.org/ontology/birthPlace
Name a rock band.;http://dbpedia.org/ontology/genre
Which country was fabrice grinda born in;http://dbpedia.org/ontology/birthPlace
what type of music is tony ashwin kanal;http://dbpedia.org/ontology/genre
what town is located in the province of modena;http://dbpedia.org/ontology/location
Who is someone that gave significant contributions to the hobbit: an unexpected journey;http://dbpedia.org/ontology/writer
Name a alternative country artist;http://dbpedia.org/ontology/genre
what position does gabi riera play in soccer?;http://dbpedia.org/ontology/position
Name a science fiction book.;http://dbpedia.org/ontology/literaryGenre
who produced la dolce vita?;http://dbpedia.org/ontology/producer
where in Washington state did frank silva die;http://dbpedia.org/ontology/deathPlace
what's the name of a band signed to reprise records;http://dbpedia.org/ontology/recordLabel
